Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
88.61224,62.5307,152.89342,3.8781128,757.3333333333334,79.16552,44.065468,116.45089,17.279346,724.0,1.509524941444397,426.2280029296875,299309,825.4598567485809,,138
69.88961,8.190605,78.080215,61.699005,1000.0,71.34216,28.683205,100.02537,42.65896,1000.0,-0.5098007917404175,221.5634765625,301309,832.5486652851105,,139
143.65492,15.282143,156.25114,122.1477,940.0,91.84914,15.568287,107.41743,76.28085,1000.0,1.6395313739776611,347.5329284667969,303309,840.1842799186707,,140
109.11881,32.095238,141.21405,77.023575,1000.0,140.64813,8.968315,149.61644,131.67981,1000.0,4.0806450843811035,554.4393432617187,305309,846.6486372947693,,141
89.34454,15.182346,104.52689,74.1622,1000.0,43.63046,55.08359,114.31518,-11.01738,565.2,-2.3482673168182373,903.3655517578125,308135,853.6556696891785,,142
86.36952,14.127426,100.49695,72.242096,1000.0,128.27388,12.0351715,140.30905,116.23871,1000.0,1.1432693004608154,422.4397033691406,310135,859.4306337833405,,143
73.183136,67.048676,150.02637,-9.052994,641.5,106.35733,3.5535927,109.91093,102.80374,1000.0,-0.8350401520729065,301.0304382324219,312135,865.5376498699188,,144
78.24867,101.48985,163.86284,-64.32286,763.3333333333334,123.46709,0.80119705,124.26829,122.66589,1000.0,2.0576412677764893,386.42625122070314,314135,871.358766078949,,145
82.73639,48.749287,121.328545,13.965839,757.6666666666666,33.465595,47.269985,114.24961,-33.255936,388.1666666666667,-5.803207874298096,987.5536499023438,316464,877.5449109077454,,146
54.064312,82.096306,129.89932,-59.987896,806.3333333333334,87.29703,43.494385,145.77023,32.617447,624.0,0.9392268657684326,498.5458923339844,318960,884.5706770420074,,147
96.8214,42.951775,130.71976,36.220665,733.3333333333334,44.819214,100.08636,180.97247,-86.58667,709.0,-7.028073310852051,1185.354541015625,321796,891.5479352474213,,148
114.85867,4.9339867,119.79266,109.92469,1000.0,116.7281,32.400593,149.1287,84.32751,1000.0,0.10083821415901184,275.8970031738281,323796,898.2879736423492,,149
64.11864,62.674503,147.37918,-19.543373,661.75,40.064533,43.890156,97.41184,-9.175682,765.6666666666666,-5.04888391494751,414.6277282714844,326093,904.429164648056,,150
31.979502,57.051342,113.87701,-43.188637,616.5,52.35129,82.29243,166.352,-24.920753,780.3333333333334,-5.9122772216796875,672.3042724609375,328434,911.6085550785065,,151
